pmid,in_degree,out_degree,title,has_abstract
29854719,0.0,57.0,The Challenges and Opportunities in the Clinical Application of Noncoding RNAs: The Road Map for miRNAs and piRNAs in Cancer Diagnostics and Prognostics.,True
31533211,0.0,53.0,MicroRNAs in Ocular Infection.,True
10741970,46.0,7.0,Genetic requirements for inheritance of RNAi in C. elegans.,True
10749213,258.0,7.0,An RNA-directed nuclease mediates post-transcriptional gene silencing in Drosophila cells.,True
16284622,71.0,16.0,Disruption of GW bodies impairs mammalian RNA interference.,True
16284623,118.0,21.0,A role for the P-body component GW182 in microRNA function.,True
16287716,74.0,59.0,Slicer function of Drosophila Argonautes and its involvement in RISC formation.,True
16287976,120.0,30.0,MicroRNAs control translation initiation by inhibiting eukaryotic initiation factor 4E/cap and poly(A) tail function.,True
16289642,83.0,27.0,Identification of novel argonaute-associated proteins.,True
11641272,301.0,27.0,Dicer functions in RNA interference and in synthesis of small RNA involved in developmental timing in C. elegans.,True
9303318,48.0,0.0,Systemic acquired silencing: transgene-specific post-transcriptional silencing is transmitted by grafting from silenced stocks to non-silenced scions.,True
14681208,332.0,25.0,Exportin-5 mediates the nuclear export of pre-microRNAs and short hairpin RNAs.,True
14681370,141.0,25.0,The microRNA Registry.,True
14685240,153.0,8.0,A microRNA controlling left/right neuronal asymmetry in Caenorhabditis elegans.,True
14691248,94.0,32.0,Identification of many microRNAs that copurify with polyribosomes in mammalian neurons.,True
14691535,164.0,37.0,Identification of Drosophila MicroRNA targets.,True
14695998,117.0,9.0,High expression of precursor microRNA-155/BIC RNA in children with Burkitt lymphoma.,False
14697198,413.0,37.0,Prediction of mammalian microRNA targets.,True
14697199,38.0,29.0,Size selective recognition of siRNA by an RNA silencing suppressor.,True
16409629,0.0,56.0,Anti-viral RNA silencing: do we look like plants?,True
16410517,61.0,13.0,Structural basis for double-stranded RNA processing by Dicer.,True
16421273,21.0,26.0,Molecular characterization of geminivirus-derived small RNAs in different plant species.,True
16421561,86.0,18.0,A brain-specific microRNA regulates dendritic spine development.,True
16423811,7.0,42.0,MicroRNAs and endocrine biology.,True
16424907,106.0,48.0,The role of PACT in the RNA silencing pathway.,True
16428603,50.0,19.0,The interaction between DCL1 and HYL1 is important for efficient and precise processing of pri-miRNA in plant microRNA biogenesis.,True
25674563,0.0,64.0,Computational Prediction of miRNA Genes from Small RNA Sequencing Data.,True
25680775,0.0,52.0,Dissection of miRNA pathways using arabidopsis mesophyll protoplasts.,True
25683051,1.0,58.0,Re-thinking miRNA-mRNA interactions: intertwining issues confound target discovery.,True
16192569,42.0,14.0,Real-time expression profiling of microRNA precursors in human cancer cell lines.,True
16195701,37.0,52.0,Anti-miRNA oligonucleotides (AMOs): ammunition to target miRNAs implicated in human disease?,True
16199039,11.0,83.0,Small RNA asymmetry in RNAi: function in RISC assembly and gene regulation.,True
16354572,3.0,59.0,"siRNA, miRNA and HIV: promises and challenges.",True
16357216,89.0,62.0,"A human, ATP-independent, RISC assembly machine fueled by pre-miRNA.",True
16357340,34.0,26.0,Specific microRNAs modulate embryonic stem cell-derived neurogenesis.,True
16361094,53.0,28.0,MicroRNAs as oncogenes.,True
16365291,84.0,16.0,The role of microRNA genes in papillary thyroid carcinoma.,True
16369484,51.0,20.0,Modulation of microRNA processing and expression through RNA editing by ADAR deaminases.,True
16369549,46.0,11.0,In situ detection of miRNAs in animal embryos using LNA-modified oligonucleotide probes.,True
21822212,10.0,91.0,MicroRNA regulation by RNA-binding proteins and its implications for cancer.,True
21822296,1.0,51.0,MicroRNA in TLR signaling and endotoxin tolerance.,True
21833716,0.0,83.0,RNAi pathway integration in Caenorhabditis elegans development.,True
30169685,0.0,61.0,Evolution and Diversification of Small RNA Pathways in Flowering Plants.,True
11779458,51.0,16.0,microRNAs: tiny regulators with great potential.,True
23728460,3.0,53.0,Control of metastatic progression by microRNA regulatory networks.,True
23732335,13.0,82.0,Argonaute proteins: functional insights and emerging roles.,True
20448148,64.0,20.0,A novel miRNA processing pathway independent of Dicer requires Argonaute2 catalytic activity.,True
16564011,118.0,19.0,A genetic screen implicates miRNA-372 and miRNA-373 as oncogenes in testicular germ cell tumors.,True
20459673,1.0,51.0,Analysis of microRNA transcriptome by deep sequencing of small RNA libraries of peripheral blood.,True
16564540,7.0,42.0,A novel method to detect functional microRNA targets.,True
16567016,33.0,95.0,The diversity of RNA silencing pathways in plants.,True
20465498,2.0,57.0,miRNAs as molecular biomarkers of cancer.,True
20471939,20.0,70.0,Posttranscriptional regulation of microRNA biogenesis in animals.,True
20472093,0.0,65.0,Small molecules with big effects: the role of the microRNAome in cancer and carcinogenesis.,True
23023169,14.0,41.0,Functional analysis of three Arabidopsis ARGONAUTES using slicer-defective mutants.,True
15013811,78.0,22.0,Computational identification of microRNA targets.,True
15014042,235.0,46.0,Specificity of microRNA target selection in translational repression.,True
23330790,7.0,51.0,Classification and comparison of small RNAs from plants.,True
15020054,11.0,37.0,Genetic analysis of RNA-mediated transcriptional gene silencing.,True
15020705,22.0,28.0,Identification of 20 microRNAs from Oryza sativa.,True
15024405,118.0,61.0,Sequence-specific inhibition of small RNA function.,True
15024409,163.0,53.0,Genetic and functional diversification of small RNA pathways in plants.,True
23334784,1.0,64.0,miRNA-transcription factor interactions: a combinatorial regulation of gene expression.,True
23335878,0.0,51.0,Approaches to manipulating microRNAs in neurogenesis.,True
15035985,88.0,43.0,RISC assembly defects in the Drosophila RNAi mutant armitage.,True
10850495,137.0,15.0,Arabidopsis SGS2 and SGS3 genes are required for posttranscriptional gene silencing and natural virus resistance.,True
10850496,132.0,11.0,An RNA-dependent RNA polymerase gene in Arabidopsis is required for posttranscriptional gene silencing mediated by a transgene but not by a virus.,True
18318758,35.0,10.0,Detection of elevated levels of tumour-associated microRNAs in serum of patients with diffuse large B-cell lymphoma.,True
18320040,1.0,46.0,The effect of central loops in miRNA:MRE duplexes on the efficiency of miRNA-mediated gene regulation.,True
18323801,1.0,64.0,"MicroRNAs and noncoding RNAs in hematological malignancies: molecular, clinical and therapeutic implications.",True
18327259,73.0,17.0,Lymphoproliferative disease and autoimmunity in mice with increased miR-17-92 expression in lymphocytes.,True
18328430,35.0,18.0,E2F1-regulated microRNAs impair TGFbeta-dependent cell-cycle arrest and apoptosis in gastric cancer.,True
18329371,40.0,25.0,Dicer ablation affects antibody diversity and cell survival in the B lymphocyte lineage.,True
18329372,91.0,30.0,Targeted deletion reveals essential and overlapping functions of the miR-17 through 92 family of miRNA clusters.,True
18329869,7.0,52.0,Control of protein synthesis and mRNA degradation by microRNAs.,True
18335032,12.0,38.0,DICER-LIKE2 plays a primary role in transitive silencing of transgenes in Arabidopsis.,True
25957774,0.0,53.0,A toolbox for miRNA analysis.,True
18342023,8.0,89.0,Evolution of microRNAs and their targets: are all microRNAs biologically relevant?,True
18342361,96.0,48.0,Sorting of small RNAs into Arabidopsis argonaute complexes is directed by the 5' terminal nucleotide.,True
18342362,79.0,42.0,Specificity of ARGONAUTE7-miR390 interaction and dual functionality in TAS3 trans-acting siRNA formation.,True
18344228,48.0,22.0,The mechanism selecting the guide strand from small RNA duplexes is different among argonaute proteins.,True
18344688,43.0,0.0,The let-7 microRNA reduces tumor growth in mouse models of lung cancer.,True
18345015,60.0,28.0,GW182 interaction with Argonaute is essential for miRNA-mediated translational repression and mRNA decay.,True
22491715,3.0,65.0,microRNA involvement in human cancer.,True
22499947,32.0,18.0,miRNA-mediated gene silencing by translational repression followed by mRNA deadenylation and decay.,True
22503104,5.0,47.0,Precursor microRNA-programmed silencing complex assembly pathways in mammals.,True
21467580,11.0,40.0,"The 21-nucleotide, but not 22-nucleotide, viral secondary small interfering RNAs direct potent antiviral defense by two cooperative argonautes in Arabidopsis thaliana.",True
21477600,0.0,55.0,"MicroRNAs, the DNA damage response and cancer.",True
21479130,0.0,47.0,miRNA Biomarkers in Breast Cancer Detection and Management.,True
21486922,4.0,60.0,Small RNAs in early mammalian development: from gametes to gastrulation.,True
11726523,117.0,27.0,Functional anatomy of siRNAs for mediating efficient RNAi in Drosophila melanogaster embryo lysate.,True
12600936,207.0,29.0,siRNAs can function as miRNAs.,True
12620976,35.0,1.0,"HASTY, the Arabidopsis ortholog of exportin 5/MSN5, regulates phase change and morphogenesis.",True
12624257,171.0,4.0,Vertebrate microRNA genes.,False
24079833,2.0,81.0,MicroRNAs in cancer.,True
24090197,0.0,51.0,Lentiviral vector-mediated RNA silencing in the central nervous system.,True
24100209,0.0,53.0,Trip to ER: MicroRNA-mediated translational repression in plants.,True
24100239,2.0,59.0,Argonaute-3 activates the let-7a passenger strand microRNA.,True
26869699,2.0,93.0,RNAi in Plants: An Argonaute-Centered View.,True
24034134,0.0,77.0,Structural insights into the arms race between host and virus along RNA silencing pathways in Arabidopsis thaliana.,True
20097843,2.0,55.0,Co-ordination of developmental processes by small RNAs during leaf development.,True
20098459,16.0,59.0,Physiological and pathological roles for microRNAs in the immune system.,True
17785203,24.0,20.0,Ultraconserved regions encoding ncRNAs are altered in human leukemias and carcinomas.,True
17911264,25.0,11.0,"Tumor protein 53-induced nuclear protein 1 expression is repressed by miR-155, and its restoration inhibits pancreatic tumor development.",True
17911593,31.0,13.0,Modulation of miR-155 and miR-125b levels following lipopolysaccharide/TNF-alpha stimulation and their possible roles in regulating the response to endotoxin shock.,True
17914404,42.0,25.0,microRNAs join the p53 network--another piece in the tumour-suppression puzzle.,True
20112282,0.0,51.0,MicroRNAs as gatekeepers of apoptosis.,True
17922911,37.0,69.0,MicroRNA expression profiling of human breast cancer identifies new markers of tumor subtype.,True
17923094,56.0,17.0,MiR-150 controls B cell differentiation by targeting the transcription factor c-Myb.,True
20477329,1.0,71.0,Lung microRNA: from development to disease.,True
20478297,3.0,55.0,Emerging roles of microRNAs in the control of embryonic stem cells and the generation of induced pluripotent stem cells.,True
17925868,32.0,39.0,"miRNA profiling of naïve, effector and memory CD8 T cells.",True
17927518,4.0,82.0,miRNAs and their potential for use against cancer and other diseases.,True
17932509,31.0,27.0,Proteomic and functional analysis of Argonaute-containing mRNA-protein complexes in human cells.,True
17938239,35.0,18.0,Reiterated WG/GW motifs form functionally and evolutionarily conserved ARGONAUTE-binding platforms in RNAi-related components.,True
20493775,3.0,55.0,Roles of small RNAs in tumor formation.,True
20495573,15.0,64.0,Genetic variation in microRNA networks: the implications for cancer research.,True
20505670,39.0,22.0,Structural basis for 5'-nucleotide base-specific recognition of guide RNA by human AGO2.,True
26052338,0.0,52.0,"Genetic variants in microRNA genes: impact on microRNA expression, function, and disease.",True
26056576,0.0,54.0,microRNA therapies in cancer.,True
24045890,1.0,90.0,"MicroRNAs: history, biogenesis, and their evolving role in animal development and disease.",True
2702689,41.0,2.0,A hierarchy of regulatory genes controls a larva-to-adult developmental switch in C. elegans.,True
22847169,2.0,51.0,Do miRNAs have a deep evolutionary history?,True
22270084,7.0,48.0,Biogenesis of mammalian microRNAs by a non-canonical processing pathway.,True
22286072,0.0,85.0,Exploiting microRNAs for cell engineering and therapy.,True
16144699,24.0,83.0,MicroRNA biogenesis and function in plants.,True
16150590,4.0,47.0,Role reversal: the regulation of neuronal gene expression by microRNAs.,True
16153643,30.0,97.0,Identification and characterization of small RNAs involved in RNA silencing.,True
16154569,4.0,66.0,Uncovering RNAi mechanisms in plants: biochemistry enters the foray.,True
16162339,6.0,60.0,Pathways through the small RNA world of plants.,True
16166262,229.0,16.0,miR-15 and miR-16 induce apoptosis by targeting BCL2.,True
16166373,44.0,17.0,Mesodermally expressed Drosophila microRNA-1 is regulated by Twist and is required in muscles during larval growth.,True
16177138,80.0,12.0,A crucial role for GW182 and the DCP1:DCP2 decapping complex in miRNA-mediated gene silencing.,True
21037258,40.0,12.0,miRBase: integrating microRNA annotation and deep-sequencing data.,True
20223711,0.0,77.0,The role of microRNA in rheumatoid arthritis and other autoimmune diseases.,True
20227516,0.0,61.0,Small RNA-mediated gene silencing pathways in C. elegans.,True
20227518,6.0,65.0,"mir-17-92, a cluster of miRNAs in the midst of the cancer network.",True
20227517,0.0,66.0,Small RNAs in the animal gonad: guarding genomes and guiding development.,True
20236855,2.0,43.0,Implication of microRNAs in drug resistance for designing novel cancer therapy.,True
16039986,83.0,21.0,Extensive modulation of a set of microRNAs in primary glioblastoma.,True
16040244,83.0,18.0,Partially redundant functions of Arabidopsis DICER-like enzymes and a role for DCL4 in producing trans-acting siRNAs.,True
16040651,36.0,24.0,An RNA-dependent RNA polymerase prevents meristem invasion by potato virus X and is required for the activity but not the production of a systemic silencing signal.,True
16040653,66.0,43.0,Expression of Arabidopsis MIRNA genes.,True
16040801,69.0,20.0,The RNaseIII enzyme Dicer is required for morphogenesis but not patterning of the vertebrate limb.,True
16041695,92.0,14.0,"BIC and miR-155 are highly expressed in Hodgkin, primary mediastinal and diffuse large B cell lymphomas.",True
16043497,20.0,45.0,An optimized isolation and labeling platform for accurate microRNA expression profiling.,True
16061187,81.0,44.0,Biochemical specialization within Arabidopsis RNA silencing pathways.,True
16061186,55.0,35.0,"Crystal structure of A. aeolicus argonaute, a site-specific DNA-guided endoribonuclease, provides insights into RISC-mediated mRNA cleavage.",True
29197026,0.0,52.0,An expression atlas of miRNAs in Arabidopsis thaliana.,True
20031253,0.0,122.0,Small RNAs in flower development.,True
20043028,8.0,44.0,Recognizing and avoiding siRNA off-target effects for target identification and therapeutic application.,True
20043313,0.0,58.0,Exploring chemical modifications for siRNA therapeutics: a structural and functional outlook.,True
20051982,11.0,36.0,MicroRNA assassins: factors that regulate the disappearance of miRNAs.,True
9789044,36.0,1.0,A viral suppressor of gene silencing in plants.,True
9790525,48.0,4.0,Systemic spread of sequence-specific transgene RNA degradation in plants is initiated by localized introduction of ectopic promoterless DNA.,True
21723895,0.0,55.0,MicroRNA function and neurotrophin BDNF.,True
21739482,0.0,71.0,"MicroRNAs, diet, and cancer: new mechanistic insights on the epigenetic actions of phytochemicals.",True
27047316,0.0,63.0,Experimental procedures to identify and validate specific mRNA targets of miRNAs.,True
9811908,37.0,2.0,Virus resistance and gene silencing in plants can be induced by simultaneous expression of sense and antisense RNA.,True
11287229,20.0,21.0,Viral suppressors of RNA silencing.,True
11296239,61.0,14.0,SDE3 encodes an RNA helicase required for post-transcriptional gene silencing in Arabidopsis.,True
17626790,32.0,32.0,A Slicer-independent role for Argonaute 2 in hematopoiesis and the microRNA pathway.,True
17627278,36.0,16.0,Regulation of the p27(Kip1) tumor suppressor by miR-221 and miR-222 promotes cancer cell proliferation.,True
17629606,0.0,73.0,MicroRNAs in Drosophila: the magic wand to enter the Chamber of Secrets?,True
17632058,39.0,45.0,Molecular basis for target RNA recognition and cleavage by human RISC.,True
17637574,46.0,0.0,Identification of human microRNA targets from isolated argonaute protein complexes.,True
17643101,39.0,12.0,Target mimicry provides a new mechanism for regulation of microRNA activity.,True
21878547,9.0,47.0,Argonaute protein identity and pairing geometry determine cooperativity in mammalian RNA silencing.,True
17656095,52.0,20.0,p53-mediated activation of miRNA34 candidate tumor-suppressor genes.,True
15118162,118.0,2.0,Identification of virus-encoded microRNAs.,True
15120070,50.0,15.0,The RNA-induced silencing complex is a Mg2+-dependent endonuclease.,True
15126345,102.0,7.0,"Identification and characterization of a novel gene, C13orf25, as a target for 13q31-q32 amplification in malignant lymphoma.",True
15131083,48.0,31.0,Viral RNA silencing suppressors inhibit the microRNA pathway at an intermediate step.,True
15131082,122.0,54.0,The action of ARGONAUTE1 in the miRNA pathway and its regulation by the miRNA pathway are crucial for plant development.,True
15131085,121.0,57.0,A combined computational-experimental approach predicts human microRNA targets.,True
15136036,41.0,21.0,Molecular evolution of a microRNA cluster.,True
11864605,54.0,31.0,RNAi related mechanisms affect both transcriptional and posttranscriptional transgene silencing in Drosophila.,True
16117675,0.0,53.0,A conserved microRNA signal specifies leaf polarity.,False
16122423,199.0,44.0,Regulation by let-7 and lin-4 miRNAs results in target mRNA degradation.,True
16126864,13.0,50.0,Loss of function of OsDCL1 affects microRNA accumulation and causes developmental defects in rice.,True
16129836,80.0,28.0,DICER-LIKE 4 functions in trans-acting small interfering RNA biogenesis and vegetative phase change in Arabidopsis thaliana.,True
16131612,88.0,52.0,A pathway for the biogenesis of trans-acting siRNAs in Arabidopsis.,True
16139228,60.0,31.0,"The let-7 MicroRNA family members mir-48, mir-84, and mir-241 function together to regulate developmental timing in Caenorhabditis elegans.",True
16141061,71.0,38.0,Ribo-gnome: the big world of small RNAs.,True
16141074,64.0,7.0,Elucidation of the small RNA component of the transcriptome.,True
16141076,92.0,9.0,Modulation of hepatitis C virus RNA abundance by a liver-specific MicroRNA.,True
16142218,95.0,10.0,"TRBP, a regulator of cellular PKR and HIV-1 virus expression, interacts with Dicer and functions in RNA silencing.",True
19575669,25.0,100.0,Small RNAs and their roles in plant development.,True
19597793,0.0,80.0,miRNAs: from biogenesis to networks.,True
24275848,0.0,70.0,MicroRNAs as Molecular Targets for Cancer Therapy: On the Modulation of MicroRNA Expression.,True
24278785,1.0,59.0,Biogenesis and Biological Activity of Secondary siRNAs in Plants.,True
24281118,0.0,59.0,Alterations of MicroRNAs in Solid Cancers and Their Prognostic Value.,True
19903759,32.0,20.0,Dicer1 functions as a haploinsufficient tumor suppressor.,True
19903869,10.0,54.0,Rice MicroRNA effector complexes and targets.,True
12086629,104.0,15.0,Both natural and designed micro RNAs can inhibit the expression of cognate mRNAs when expressed in human cells.,True
19917251,37.0,40.0,Distinct mechanisms for microRNA strand selection by Drosophila Argonautes.,True
19917252,40.0,33.0,Hierarchical rules for Argonaute loading in Drosophila.,True
19917635,38.0,71.0,Sorting of Drosophila small silencing RNAs partitions microRNA* strands into the RNA interference pathway.,True
19920887,0.0,64.0,Oncoviruses and Pathogenic MicroRNAs in Humans.,True
12101121,268.0,35.0,MicroRNAs in plants.,True
25883138,0.0,51.0,The many faces of Dicer: the complexity of the mechanisms regulating Dicer gene expression and enzyme activities.,True
25883599,0.0,50.0,Small RNAs in plants: recent development and application for crop improvement.,True
24902008,0.0,56.0,MicroRNAs in central nervous system development.,True
24909308,0.0,62.0,MicroRNA-based biotechnology for plant improvement.,True
23535236,4.0,48.0,Functional small RNAs are generated from select miRNA hairpin loops in flies and mammals.,True
23541793,4.0,51.0,Eukaryotic Argonautes come into focus.,True
23550636,0.0,64.0,Regulation of B-cell development and function by microRNAs.,True
23550641,0.0,99.0,RNA-based mechanisms regulating host-virus interactions.,True
23550654,0.0,49.0,Regulation of miRNA biogenesis and turnover in the immune system.,True
22669168,1.0,106.0,General principals of miRNA biogenesis and regulation in the brain.,True
22678570,0.0,77.0,RNA silencing and antiviral defense in plants.,True
22682761,29.0,23.0,The structure of human argonaute-2 in complex with miR-20a.,True
22699554,0.0,51.0,MicroRNA-mediated posttranscriptional mechanisms of gene expression in proliferating and quiescent cancer cells.,True
28448269,0.0,50.0,Circulating cell-free microRNAs as clinical cancer biomarkers.,True
25011539,6.0,65.0,Therapeutic targeting of microRNAs: current status and future challenges.,True
22337054,8.0,46.0,The microcosmos of cancer.,True
22343717,20.0,33.0,An alternative mode of microRNA target recognition.,True
22351564,11.0,101.0,"MicroRNA dysregulation in cancer: diagnostics, monitoring and therapeutics. A comprehensive review.",True
21554756,16.0,102.0,Vive la différence: biogenesis and evolution of microRNAs in plants and animals.,True
21567394,0.0,60.0,MicroRNAs in the midst of myeloid signal transduction.,True
21571671,3.0,52.0,Stars and symbiosis: microRNA- and microRNA*-mediated transcript cleavage involved in arbuscular mycorrhizal symbiosis.,True
15525527,49.0,27.0,MicroRNA binding sites in Arabidopsis class III HD-ZIP mRNAs are required for methylation of the template chromosome.,True
15525708,206.0,25.0,"Human microRNAs are processed from capped, polyadenylated transcripts that can also function as mRNAs.",True
15531877,272.0,18.0,The Microprocessor complex mediates the genesis of microRNAs.,True
15531879,277.0,24.0,Processing of primary microRNAs by the Microprocessor complex.,True
15538371,171.0,16.0,A pancreatic islet-specific microRNA regulates insulin secretion.,True
15550672,124.0,11.0,A protein sensor for siRNA asymmetry.,True
11013221,61.0,9.0,Transcriptional silencing and promoter methylation triggered by double-stranded RNA.,True
11016954,96.0,14.0,"AGO1, QDE-2, and RDE-1 are related proteins required for post-transcriptional gene silencing in plants, quelling in fungi, and RNA interference in animals.",True
17875987,42.0,10.0,Tumor-suppressive miR-34a induces senescence-like growth arrest through modulation of the E2F pathway in human colon cancer cells.,True
17877811,7.0,60.0,Prediction and preliminary validation of oncogene regulation by miRNAs.,True
17878899,10.0,109.0,MicroRNAs in disease and potential therapeutic applications.,True
17889795,2.0,56.0,Analysis of microRNA effector functions in vitro.,True
17890317,58.0,14.0,MicroRNA-29 family reverts aberrant methylation in lung cancer by targeting DNA methyltransferases 3A and 3B.,True
17891148,21.0,39.0,Structural features of small RNA precursors determine Argonaute loading in Caenorhabditis elegans.,True
17891150,42.0,39.0,A conserved motif in Argonaute-interacting proteins mediates functional interactions through the Argonaute PIWI domain.,True
17892365,0.0,107.0,Role of miRNA in carcinogenesis and biomarker selection: a methodological view.,True
17892514,25.0,31.0,Downregulation of microRNAs-143 and -145 in B-cell malignancies.,True
17893677,67.0,26.0,The role of site accessibility in microRNA target recognition.,True
17894887,11.0,32.0,OncomiRs: the discovery and progress of microRNAs in cancers.,True
17898713,93.0,20.0,Tumour invasion and metastasis initiated by microRNA-10b in breast cancer.,True
17901217,48.0,37.0,Target-specific requirements for enhancers of decapping in miRNA-mediated gene silencing.,True
17237814,31.0,19.0,MicroRNA expression alterations are linked to tumorigenesis and non-neoplastic processes in pancreatic ductal adenocarcinoma.,True
17242365,60.0,15.0,MicroRNA-155 is induced during the macrophage inflammatory response.,True
17250765,3.0,53.0,Identification of rat lung-specific microRNAs by micoRNA microarray: valuable discoveries for the facilitation of lung research.,True
17255951,66.0,26.0,Processing of intronic microRNAs.,True
17259983,67.0,19.0,DGCR8 is essential for microRNA biogenesis and silencing of embryonic stem cell self-renewal.,True
23246373,0.0,56.0,Transcriptional and epigenetic regulation of human microRNAs.,True
23246696,0.0,59.0,Regulation of the MIR155 host gene in physiological and pathological processes.,True
32783235,0.0,50.0,Recent trends in targeting miRNAs for cancer therapy.,True
23965954,0.0,75.0,Principles of miRNA-target regulation in metazoan models.,True
23965974,0.0,51.0,Non-coding RNAs and cancer.,True
25048141,0.0,52.0,The role of small RNAs in vaccination.,True
25069508,0.0,76.0,Regulation of miRNA processing and miRNA mediated gene repression in cancer.,True
15908945,105.0,9.0,Argonaute 2/RISC resides in sites of mammalian mRNA decay known as cytoplasmic bodies.,True
15916721,25.0,32.0,Identification and characterization of new plant microRNAs using EST analysis.,True
15918769,101.0,67.0,Processing of pre-microRNAs by the Dicer-1-Loquacious complex in Drosophila cells.,True
15918770,131.0,47.0,"Normal microRNA maturation and germ-line stem cell maintenance requires Loquacious, a double-stranded RNA-binding domain protein.",True
15919954,114.0,4.0,MicroRNA expression in zebrafish embryonic development.,True
15924141,44.0,12.0,Atypical RNA polymerase subunits required for RNA-directed DNA methylation.,True
15925505,32.0,79.0,Post-transcriptional gene silencing by siRNAs and miRNAs.,True
15926855,3.0,52.0,Inhibition of micro-RNA-induced RNA silencing by 2'-o-methyl oligonucleotides in Drosophila S2 cells.,True
15931223,57.0,7.0,SV40-encoded microRNAs regulate viral gene expression and reduce susceptibility to cytotoxic T cells.,True
15937218,39.0,33.0,The developmental miRNA profiles of zebrafish as determined by small RNA cloning.,True
15937477,163.0,17.0,MicroRNA-dependent localization of targeted mRNAs to mammalian P-bodies.,True
21748640,0.0,61.0,Diverse small non-coding RNAs in RNA interference pathways.,True
21753850,18.0,29.0,Dicer recognizes the 5' end of RNA for efficient and accurate processing.,True
21755468,0.0,96.0,microRNA Biogenesis and Function : An overview.,True
21755478,1.0,53.0,Turnover of Mature miRNAs and siRNAs in Plants and Algae.,True
25717380,0.0,53.0,Therapeutic Opportunities for Targeting microRNAs in Cancer.,True
19290790,4.0,52.0,"MicroRNA polymorphisms: the future of pharmacogenomics, molecular epidemiology and individualized medicine.",True
19291531,1.0,71.0,The clinicopathological relevance of microRNA in normal and malignant haematopoiesis.,True
19294346,0.0,57.0,Are small RNAs a big help to plants?,True
19295136,6.0,87.0,Current tools for the identification of miRNA genes and their targets.,True
19297399,1.0,51.0,Short non-coding RNA biology and neurodegenerative disorders: novel disease targets and therapeutics.,True
19304924,13.0,45.0,Multiple independent domains of dGW182 function in miRNA-mediated repression in Drosophila.,True
19304925,18.0,45.0,Importance of the C-terminal domain of the human GW182 protein TNRC6C for translational repression.,True
19308254,15.0,28.0,Small RNA deep sequencing reveals role for Arabidopsis thaliana RNA-dependent RNA polymerases in viral siRNA biogenesis.,True
21996939,1.0,54.0,Conservation and divergence in plant microRNAs.,True
22003084,0.0,75.0,The regulatory activities of plant microRNAs: a more dynamic perspective.,False
12824337,65.0,0.0,Mfold web server for nucleic acid folding and hybridization prediction.,True
12844358,118.0,38.0,Computational identification of Drosophila microRNA genes.,True
19875496,0.0,57.0,microRNAs in the testis: building up male fertility.,True
19876744,5.0,62.0,Therapeutic microRNA strategies in human cancer.,True
19881909,1.0,54.0,MicroRNA: Implications for Alzheimer Disease and other Human CNS Disorders.,True
19881910,3.0,32.0,Estrogen Regulation of MicroRNA Expression.,True
19882673,4.0,68.0,Non-coding RNAs: regulators of disease.,True
19889204,2.0,56.0,microRNAs and genetic diseases.,True
19896977,1.0,62.0,microRNA: emerging therapeutic targets in acute ischemic diseases.,True
19901979,38.0,70.0,Concordant regulation of translation and mRNA abundance for hundreds of targets of a human microRNA.,True
23912238,0.0,55.0,Non-coding RNAs: multi-tasking molecules in the cell.,True
18066065,69.0,24.0,Widespread microRNA repression by Myc contributes to tumorigenesis.,True
18073770,62.0,108.0,Argonaute proteins: key players in RNA silencing.,True
18081537,0.0,114.0,MicroRNAs as targets for antisense-based therapeutics.,True
18083100,59.0,49.0,Dual role for argonautes in microRNA processing and posttranscriptional regulation of microRNA expression.,True
18083101,66.0,12.0,let-7 regulates self renewal and tumorigenicity of breast cancer cells.,True
18085825,37.0,84.0,Most Caenorhabditis elegans microRNAs are individually not essential for development or viability.,True
18088390,7.0,122.0,microRNAs: a new emerging class of players for disease diagnostics and gene therapy.,True
18092919,3.0,61.0,Advances in microRNAs: implications for gene therapists.,True
18094121,6.0,59.0,Strand-specific 5'-O-methylation of siRNA duplexes controls guide strand selection and targeting specificity.,True
22761008,0.0,61.0,Non-coding RNAs in the plant response to abiotic stress.,True
22771542,1.0,48.0,miRNAs and cancer: an epigenetics view.,True
22771694,0.0,62.0,"MicroRNAs: Small but amazing, and their association with endothelin.",True
20533884,53.0,101.0,Regulation of mRNA translation and stability by microRNAs.,True
20537965,0.0,47.0,Micro-RNAs and breast cancer.,True
30228348,3.0,72.0,Regulation of microRNA biogenesis and its crosstalk with other cellular pathways.,True
11937629,23.0,23.0,Positional effects of short interfering RNAs targeting the human coagulation trigger Tissue Factor.,True
16818444,31.0,21.0,Trans-acting siRNA-mediated repression of ETTIN and ARF4 regulates heteroblasty in Arabidopsis.,True
16834561,3.0,58.0,Running interference: prospects and obstacles to using small interfering RNAs as small molecule drugs.,True
16839878,31.0,19.0,The Arabidopsis chromatin-modifying nuclear siRNA pathway involves a nucleolar RNA processing center.,True
16839879,38.0,16.0,An ARGONAUTE4-containing nuclear processing center colocalized with Cajal bodies in Arabidopsis thaliana.,True
16847880,3.0,75.0,Role of miRNA and miRNA processing factors in development and disease.,True
16847881,1.0,63.0,Computational identification of microRNAs and their targets.,True
16847882,3.0,58.0,MicroRNAs in mammalian development and tumorigenesis.,True
16847883,5.0,67.0,MicroRNAs: fundamental facts and involvement in human diseases.,True
16847889,0.0,70.0,MicroRNAs in mammalian development.,True
16847891,3.0,50.0,MicroRNAs and cell differentiation in mammalian development.,True
16847892,1.0,116.0,RNAi and microRNAs: from animal models to disease therapy.,True
